CINC	JG05	k0	k4	sites
g15618	JG24_g18425	0.3361637415936584	0.6486524014254922	6983
g15617	JG24_g18426	0.1761427470833893	0.5178888225687579	6139
g164	JG24_g18429	0.1341857988542552	0.4326655308330625	931
g165	JG24_g18430	0.0223230764298403	0.1600246338569361	1055
g166	JG24_g18433	0.0901777684634626	0.3773939991831897	730
g167	JG24_g18434	0.0680567363612039	0.24172869442216796	1273
g168	JG24_g18435	0.1239052095567512	0.3086305669230952	4201
g169	JG24_g18436	0.0471229340943113	0.2624357378232296	3174
g172	JG24_g18439	0.1805752575674088	0.5051409120773978	1564
g173	JG24_g18440	0.0429121066709246	0.1794222667993756	3159
g174	JG24_g18441	0.0442933122327008	0.24851785196583187	282
g175	JG24_g18442	0.100597576369056	0.29665141498214687	12320
g176	JG24_g18443	0.0172173988489575	0.1721808312333752	1438
g177	JG24_g18444	0.0061601989030416	0.10001479502532681	1459
g179	JG24_g18445	0.0715522759694086	0.3205830111202047	1134
g180	JG24_g18446	0.0153588985076555	0.29429476990560877	893
g182	JG24_g18448	0.0811601884801745	0.4556188019860886	239
g183	JG24_g18449	0.0746471965102748	0.5084097813218676	583
g184	JG24_g18450	0.02439239377917	0.3453936639683938	577
g185	JG24_g18451	0.2661541677713016	0.5424308960198073	1867
g186	JG24_g18452	0.0376462786740138	0.3046715687950964	5816
g187	JG24_g18453	0.0630971479610556	0.4212193791475851	1571
g188	JG24_g18454	0.1741450401255957	0.724549224529595	687
g191	JG24_g18457	0.0669965174585924	0.5562592351316675	1757
g192	JG24_g18458	0.1014483714835181	0.4440045603336203	2727
g14953	JG24_g18460	0.1675876273245183	0.5932321900378155	7121
g14954	JG24_g18461	0.0711095933135957	0.20663957373081243	1142
g14955	JG24_g18462	0.0772386109180752	0.39966020528643803	1478
g14956	JG24_g18463	0.0033076128581645	0.13489159822407087	455
g14957	JG24_g18464	0.011801974448861	0.33482938673885254	675
g14958	JG24_g18465	0.0769906155450625	0.3053710960172571	1447
g14959	JG24_g18466	0.0453212295068324	0.3199401998530852	1479
g14960	JG24_g18467	0.1433594301108399	0.5573428642970618	2384
g14963	JG24_g18468	0.0085228189877363	0.16642540730595956	1786
g14964	JG24_g18469	0.0980223137038323	0.4586223727358807	5004
g14965	JG24_g18470	0.0439456231995396	0.21801719513680223	721
g14966	JG24_g18471	0.0979651368127981	0.3831192178244929	306
g14968	JG24_g18472	0.0200479694584938	0.1530062331629768	1512
g14969	JG24_g18473	0.1448786796135153	0.4476893613490436	3421
g14970	JG24_g18474	0.0394828001140665	0.28962892888011416	1957
g14971	JG24_g18476	0.0362389329531057	0.24932997981995592	654
g14972	JG24_g18477	0.1933718319765748	0.468569589609821	2294
g14973	JG24_g18479	0.0649443966119753	0.22350446684506262	665
g14974	JG24_g18480	0.1476219020001692	0.41927079418790125	3497
g14975	JG24_g18481	0.1518931980836055	0.502032720919525	1839
g14976	JG24_g18482	0.1415426550836498	0.4581818117422298	2305
g14977	JG24_g18483	0.0455326814400656	0.3095902664843503	4481
g14978	JG24_g18484	0.1239020523466304	0.3428024103458756	1734
g14979	JG24_g18485	0.1228088784157643	0.3904008284197137	2810
g14980	JG24_g18486	0.0294599806263298	0.3167041698184093	690
g14981	JG24_g18488	0.0320475989549132	0.288418817466638	773
g14982	JG24_g18489	0.1928386475738824	0.4914576798784015	3334
g14983	JG24_g18490	0.0935294359359414	0.2889904065117727	3318
g4890	JG24_g18491	0.2206122465374439	0.3421351505153856	437
g14984	JG24_g18492	0.0629239731780868	0.34509264048452143	1128
g14985	JG24_g18493	0.0303398917836943	0.34696764146108483	5365
g14986	JG24_g18494	0.0205844824565608	0.10290084113511376	302
g14987	JG24_g18496	0.0091048159129579	0.15942108148775466	1336
g14988	JG24_g18497	0.0541370001412886	0.28166445655917316	1235
g13729	JG24_g18501	0.0407339920153048	0.27024395408676605	2097
g13728	JG24_g18502	0.1063769993386274	0.3806510954819263	6774
g13726	JG24_g18503	0.2876034376816965	0.6914818466315725	3371
g13725	JG24_g18504	0.1326980311193086	0.3201136744340499	1799
g13724	JG24_g18505	0.2268580105536039	0.5362169957012699	4041
g13723	JG24_g18506	0.1485481110471114	0.4657385507337862	8584
g13722	JG24_g18507	0.1687452679517784	0.5529769686621113	6653
g13721	JG24_g18508	0.0323757025594933	0.25940475817943903	1668
g13720	JG24_g18509	0.0837919240304136	0.40662250348814755	7473
g13719	JG24_g18510	0.0234165361960199	0.3091155721942207	518
g13718	JG24_g18511	0.0557371477780108	0.37859694067221933	7283
g13717	JG24_g18515	0.0720388811976993	0.4508126849958149	6982
g13715	JG24_g18517	0.0640487714365341	0.3400686011279695	3067
g13714	JG24_g18518	-0.0	0.36935736382334555	337
g13713	JG24_g18519	0.0122416008271972	0.10650774824378073	1714
g13712	JG24_g18520	0.0265141087024144	0.17456430781563492	2602
g13711	JG24_g18522	0.0451263910998396	0.34049411175211863	422
g13710	JG24_g18523	0.0359350167719231	0.14401773195030396	804
g13709	JG24_g18524	0.0144832086848155	0.12075882765540272	1438
g13708	JG24_g18525	0.0371669767554336	0.28946422041343695	3814
g13707	JG24_g18526	0.1527647844687386	0.5425676189570622	7600
g13705	JG24_g18528	0.0205844824565608	0.3097168348779915	616
g13704	JG24_g18529	0.0459914181557391	0.25235417746590966	829
g13703	JG24_g18530	0.0565543731519913	0.20893001719015547	794
g13702	JG24_g18531	0.085486740385135	0.3058450484008168	1125
g13701	JG24_g18532	0.1576282440299496	0.523638730942427	5202
g13699	JG24_g18534	0.0432593336900085	0.3167041698184093	680
g13698	JG24_g18535	0.0042134942281674	0.1946333966138134	364
g13697	JG24_g18536	0.0106573729294896	0.20733103376874584	2584
g13696	JG24_g18537	0.0622539334604594	0.20515317379921225	595
g13695	JG24_g18538	0.0161544706852433	0.17598553184677082	1331
g14066	JG24_g18539	0.0665932441941079	0.3383353191846332	2396
g14065	JG24_g18540	0.0709989199058087	0.5171181520176261	931
g14064	JG24_g18541	0.0985269222150205	0.41083599771631496	1050
g14062	JG24_g18543	0.0997561824400868	0.28003259516749796	831
g14061	JG24_g18544	0.0112953942192909	0.17033977477038692	650
g14060	JG24_g18545	0.0814935959095371	0.39909515820143315	2772
g14059	JG24_g18546	0.0093751220731736	0.2360764099780142	493
g14057	JG24_g18548	0.0973735306294184	0.4522470626742357	1035
g14055	JG24_g18549	0.1319460335629662	0.42146622771644626	1049
g6389	JG24_g18550	0.0369484950198719	0.19752207509781045	790
g14054	JG24_g18551	0.0485689255111223	0.39936842809442924	1935
g14053	JG24_g18552	0.0228807067679152	0.2850138318352501	556
g14052	JG24_g18556	0.0477748408846179	0.24020022618203662	1277
g14051	JG24_g18557	0.045208488733555	0.22409741084274204	1008
g14050	JG24_g18560	0.1255964596498728	0.5032347493261389	3783
g14049	JG24_g18561	0.1087427328214455	0.25613728763091814	493
g14048	JG24_g18562	0.0147105956227301	0.19705734307839667	1800
g14007	JG24_g18579	0.0989668835968826	0.43258114027346395	1409
g14008	JG24_g18580	0.096285874986155	0.6000894750840848	250
g14009	JG24_g18581	0.1703571221280959	0.5094290628853599	1065
g14011	JG24_g18584	0.0291685014308697	0.17868758208988456	1165
g14012	JG24_g18585	0.0505809605966494	0.2539516221592783	1961
g14013	JG24_g18586	0.0631952577133048	0.2403020021732365	559
g14014	JG24_g18587	-0.0	0.034096780557567964	377
g14016	JG24_g18589	0.1130516182180789	0.4326655308330625	1824
g14017	JG24_g18590	0.1373559446335032	0.5467336500651542	4143
g14018	JG24_g18591	0.0568307711058818	0.265692422305838	1635
g14019	JG24_g18592	0.1852399411105458	0.4977778984555119	4834
g14020	JG24_g18593	0.0864015288769632	0.39065405708760426	1399
g14021	JG24_g18594	0.0470162863870572	0.4258019008924184	1161
g14022	JG24_g18595	0.1924943823298402	0.5631661314370965	836
g14023	JG24_g18596	0.0980279929978835	0.5490469476072142	574
g1447	JG24_g18597	0.4662340363276719	1.099451475757349	2481
g14024	JG24_g18599	0.0807665049052369	0.38731063634770807	2992
g14025	JG24_g18600	0.0767643468223033	0.31394579966246794	1292
g14027	JG24_g18601	0.0474711377792353	0.40056186444769337	773
g14028	JG24_g18602	0.1332062042563922	0.4159069547422233	2769
g14030	JG24_g18603	0.060377414136803	0.303072136875617	1697
g14029	JG24_g18604	0.0510283211825348	0.20101220842412823	1829
g2034	JG24_g18608	0.1180607927220682	0.39916261031048134	2058
g2035	JG24_g18609	0.0486454756515307	0.281114397046602	2170
g2036	JG24_g18610	0.0224315785444298	0.21382606939371696	267
g6099	JG24_g18611	0.1923743587613197	0.6362031448006634	2054
g6100	JG24_g18612	0.1228088784157643	0.37558146593436703	408
g3770	JG24_g18613	0.0728728113402358	0.44933867318375187	669
g3771	JG24_g18614	0.007242059891209	0.13993946668530916	1730
g3772	JG24_g18615	0.2255812938369794	0.6794086071012712	1715
g3773	JG24_g18616	0.0916450844776937	0.3505053838696889	5720
g3774	JG24_g18618	0.1032879379179005	0.3976626098104808	359
g3775	JG24_g18619	0.2154763599958278	0.5823290823352822	15857
g3776	JG24_g18620	0.0477517426756512	0.2889468005929836	871
g3779	JG24_g18624	0.1099703149979881	0.4769915750399977	1159
g3780	JG24_g18625	0.0719377425760329	0.3719249801619862	3309
g3783	JG24_g18626	0.0219832556788502	0.170837948153034	3114
g3784	JG24_g18627	0.2448756635839395	0.6129509601006584	1234
g3785	JG24_g18628	0.0447416986450019	0.3268194455338127	2927
g3787	JG24_g18630	0.3866894806401416	1.030108497614111	2095
g3786	JG24_g18632	0.3236530113134547	0.8164964683612063	1678
g3789	JG24_g18658	0.2313224060981231	0.5531992073480844	4265
g3790	JG24_g18659	0.0138252762666285	0.18848582121067953	2833
g3792	JG24_g18663	0.0522195336934221	0.2799588162091973	2269
g3793	JG24_g18664	0.1098565687656141	0.2879691771654007	423
g3794	JG24_g18665	0.0325254218363473	0.20085919829710913	1185
g3795	JG24_g18666	0.1014941511322427	0.42119434785847154	955
g3796	JG24_g18667	0.043648679432241	0.23820281423762268	429
g3798	JG24_g18670	0.1581486164908289	0.3758707247924875	3316
g3799	JG24_g18673	0.0807080066894028	0.322014992462145	1182
g3801	JG24_g18675	0.0961907516427591	0.4408399986765892	218
g3802	JG24_g18676	0.1386249452726436	0.27337325221495606	1348
g3803	JG24_g18677	0.015915716612164	0.2481406832377423	385
g3806	JG24_g18678	0.0379827996140661	0.2410988502715694	535
g3805	JG24_g18679	0.0392362865183833	0.16912029649437255	1732
g3804	JG24_g18680	0.0212780228469116	0.40731486448815923	660
g3807	JG24_g18681	0.0493950709325115	0.3142739246677016	3585
g3808	JG24_g18682	0.1346394507658636	0.45100472348011683	3981
g3809	JG24_g18683	0.0488282533104442	0.4714564945667805	420
g3810	JG24_g18684	0.2959079961222057	0.7162376486947329	2116
g3811	JG24_g18685	0.0541317033020009	0.2726932767278291	2498
g3812	JG24_g18686	1.1974657189882318	1.8199041016640172	10510
g12763	JG24_g18687	0.0311126917402453	0.4342754053443932	819
g12764	JG24_g18688	0.0362608381183452	0.46427940630466746	683
g12765	JG24_g18690	0.2720840451575626	0.6604356993946762	1548
g12766	JG24_g18691	0.0881394345400799	0.43846281760563005	3601
g12767	JG24_g18693	0.0752801113206537	0.537748797286594	550
g12769	JG24_g18694	0.1827873718217696	0.8362545738328396	734
g12770	JG24_g18695	0.0763532252113753	0.33410283204139773	881
g12771	JG24_g18696	0.0434510633398781	0.3534123642532086	580
g12772	JG24_g18697	0.0249192357212402	0.24068079006007592	320
g12773	JG24_g18698	0.0281215350247959	0.44504758334466427	714
g12774	JG24_g18700	0.0322097391174422	0.34956729744344944	1938
g12775	JG24_g18701	0.0236240002945282	0.3945698219225844	460
g12776	JG24_g18702	0.1327906259983122	0.3654713447668474	1306
g12777	JG24_g18703	0.0272757331281561	0.26627569086095443	666
g12778	JG24_g18704	0.031675621265949	0.26655623949265456	1430
g12779	JG24_g18705	0.0909101780648794	0.4408399986765892	1780
g12780	JG24_g18706	0.0138892858254281	0.16169725925912015	328
g12781	JG24_g18707	0.081412146405571	0.26877631833379917	2054
g12782	JG24_g18708	0.0059940378985033	0.32648855344338423	497
g12783	JG24_g18709	0.0668458349220055	0.32217199476541875	1323
g12784	JG24_g18711	0.2113883641057408	0.4309714352434559	2492
g12785	JG24_g18712	0.1296942458736648	0.43642172374866106	2824
g12787	JG24_g18713	0.0208904774821837	0.21158327055174414	941
g12789	JG24_g18714	0.207683742701122	0.5311607207033354	5831
g12791	JG24_g18717	0.2091002267377504	0.502878527857639	1662
g12854	JG24_g18719	0.1819572284544996	0.47811475009079374	1267
g12855	JG24_g18720	0.0164461292539587	0.16846795236348305	1762
g12856	JG24_g18721	0.0697592712896337	0.3687321032619126	7785
g12857	JG24_g18722	0.1554247959479505	0.37790086663810346	4090
g12858	JG24_g18723	0.0588537115811214	0.3122757745847847	1809
g12859	JG24_g18724	-0.0	0.13993946668530916	570
g12860	JG24_g18725	0.0740134959707658	0.27579358509398805	1170
g12861	JG24_g18726	0.0430740368144066	0.5771916570449156	330
g12862	JG24_g18727	0.1373296336907793	0.37691138451749817	4354
g12863	JG24_g18729	0.108587728106167	0.3056436308033813	1139
g12864	JG24_g18730	0.1951023664587012	0.3781849895009611	843
g12865	JG24_g18731	0.0528209235072815	0.3299932327179285	2855
g12866	JG24_g18732	0.1202569875563845	0.6639803897656409	820
g14445	JG24_g18733	0.4770439383717231	0.612500019160335	3377
g12867	JG24_g18734	0.0330561976643144	0.4355018978499413	617
g12868	JG24_g18735	0.0734081814821779	0.3089595091441856	1547
g12869	JG24_g18737	0.0170985046777311	0.1423174014611045	1145
g12870	JG24_g18738	0.1164304486434629	0.3906353866702571	1401
g12872	JG24_g18740	0.1276468066696068	0.4099077797760524	1688
g12874	JG24_g18741	0.0237486859829765	0.22683582079417625	1161
g12875	JG24_g18742	0.0673725782511795	0.23036563189845094	3731
g12876	JG24_g18744	0.2098985333269438	0.3946225108122755	1658
g12877	JG24_g18745	0.0643182509524651	0.369014819857583	1638
g12878	JG24_g18746	0.0264344542962561	0.2186406365692099	2018
g12879	JG24_g18750	0.0222378694024928	0.23570858561086044	3285
g12881	JG24_g18752	0.1282040817800059	0.6642677185690786	440
g12888	JG24_g18755	0.2604400979352413	0.3357194391993318	1014
g12889	JG24_g18756	0.5468644513444314	0.6105748432332059	679
g12891	JG24_g18773	0.1806296041249789	0.4652323924557594	1888
g12892	JG24_g18774	0.1096613902168036	0.36177429608172085	1605
g12893	JG24_g18775	0.0617748447772772	0.33403628663520524	576
g12894	JG24_g18777	0.0154777633922825	0.13474382953085315	1786
g12897	JG24_g18779	0.1903269773699662	0.4221557583916671	3055
g12898	JG24_g18780	0.0340967805575679	0.31855014523053105	636
g8012	JG24_g18795	0.1022523326640984	0.9997597458802157	397
g16799	JG24_g18805	0.4002628213815305	0.7787648228624346	880
g1	JG24_g18806	0.4464162325422279	0.846238082311519	987
g2942	JG24_g18812	0.0413490530210371	0.0750625939177369	276
g12658	JG24_g18824	0.8062219033383877	1.3628308793193855	3622
g10600	JG24_g18834	0.0537314097438962	0.09548328143102854	627
g10605	JG24_g18839	0.0672091190172653	0.07813751436360863	1299
g10607	JG24_g18844	0.0328279972914963	0.14159555347467903	737
g10608	JG24_g18846	0.0161902110413106	0.06276387613003294	2177
g10610	JG24_g18850	0.0139588853959493	0.04237327022318285	1424
g10611	JG24_g18851	0.0302173570530296	0.09054640941460523	1759
g10612	JG24_g18852	0.0081081870781617	0.09904479150979978	571
g10613	JG24_g18853	0.0085837846844046	0.0601246290638075	1098
g10616	JG24_g18860	0.0226977432298702	0.11382745825334463	1531
g10617	JG24_g18861	0.0147063535412822	0.0633774181368126	931
g10619	JG24_g18862	0.0079470942236213	0.019868711585232256	1143
g10624	JG24_g18868	0.0028957564930946	0.07670913684031364	536
g10636	JG24_g18879	0.0092308857559476	0.011857954519981652	497
g10640	JG24_g18885	0.0295604764056574	0.06189076776600261	522
g10641	JG24_g18887	0.0142861462280208	0.07587692624529596	985
g10649	JG24_g18889	0.0232576775569202	0.0821131746312663	1025
g10650	JG24_g18890	0.0028142622139128	0.1229511979076365	550
g10652	JG24_g18894	0.1108001591299686	0.18691184371798863	1422
g10653	JG24_g18895	0.0341831313722394	0.09690879861000468	1222
g10654	JG24_g18897	0.0160262508042741	0.09242448031796106	1424
g10656	JG24_g18901	0.2772417415585901	0.5716050390351726	570
g10658	JG24_g18908	0.0598414231697598	0.14956199261494105	1199
g10662	JG24_g18916	0.0333388219281253	0.10185115586929633	275
g10663	JG24_g18922	0.0609383752763286	0.20645075197754922	1831
g10664	JG24_g18925	0.0233785161772045	0.12025698755638453	589
g10665	JG24_g18927	0.01865104993351	0.11414386150644393	570
g10666	JG24_g18930	0.0215842234125325	0.09999658418016061	1168
g10667	JG24_g18932	0.0962085729308826	0.12488841871562181	671
g10669	JG24_g18937	0.0089446498463806	0.10659416323169185	2571
g10671	JG24_g18940	0.0513196040147182	0.13564707549772104	750
g10673	JG24_g18945	0.1392115995341581	0.20822380244870964	981
g10674	JG24_g18947	0.0940991488712998	0.1584818202504052	461
g10675	JG24_g18948	0.0094713176611345	0.10637264657941328	639
g10677	JG24_g18955	0.0231857721843353	0.1053274077474077	1008
g10678	JG24_g18956	0.0628893615608067	0.18848582121067953	647
g10684	JG24_g18979	0.098271196804803	0.19811368128119006	1286
g10689	JG24_g18984	0.0731711909135866	0.16023980523344675	2070
g10682	JG24_g18985	0.0364545990184735	0.1413947502606281	1227
g10697	JG24_g19002	0.0798054805029068	0.17135767296717921	1337
g10714	JG24_g19021	0.0541751680195286	0.1564085639197928	1321
g10721	JG24_g19033	0.0337135408966997	0.10732563273050497	852
g10723	JG24_g19036	0.0644172539103222	0.25863036471879725	742
g10724	JG24_g19037	0.0519515216347295	0.24068079006007592	396
g10728	JG24_g19043	-0.0	0.1339163054988583	560
g10734	JG24_g19057	0.0264897422852727	0.05573992793436684	1163
g10735	JG24_g19059	0.0200898809072338	0.06865497002939554	5682
g10737	JG24_g19063	0.0215842234125325	0.0643251163180688	678
g10749	JG24_g19088	0.0321964417030389	0.08034430588679656	1263
g2512	JG24_g19099	0.0284779973411179	0.19267577624215937	1589
g2511	JG24_g19100	0.1292373727783407	0.36620325884429766	5812
g2510	JG24_g19101	0.1313019110963291	0.46259552593859143	6486
g2509	JG24_g19103	0.1512911155541635	0.5682446301650301	10658
g2508	JG24_g19105	0.1408507669189351	0.5277969674178618	567
g2507	JG24_g19106	0.0974934799882806	0.3588676823422906	2960
g2506	JG24_g19107	0.019314372076811	0.11423458639844085	724
g2505	JG24_g19108	0.1591744832036921	0.4954527246206054	3504
g2503	JG24_g19109	0.0640182176339538	0.4641189098349774	2252
g2502	JG24_g19110	0.0394828001140665	0.4018701944785559	796
g2501	JG24_g19111	0.0490470943757949	0.39194284900918275	507
g2500	JG24_g19112	0.2689199689758778	0.7796840678129375	2704
g2499	JG24_g19114	0.1361190190736844	0.544452752537202	729
g2498	JG24_g19115	0.2851357450603942	0.7112475642140789	1097
g2497	JG24_g19116	0.0274219009522085	0.2380183804484231	1631
g2494	JG24_g19118	0.2988191847184774	0.4313761507071806	977
g2493	JG24_g19122	0.0492634898011453	0.35503223529328115	1183
g2492	JG24_g19123	0.046798804321253	0.4477286808593936	808
g2491	JG24_g19124	0.0266010150638604	0.2649595162031957	1099
g2490	JG24_g19125	0.0571923327062244	0.3505053838696889	708
g2489	JG24_g19126	0.1810304914317414	0.5679818435829234	1550
