CREN	CSCH	k0	k4	sites
Cre02.g078550	g13736	0.0279101972553257	0.22541037618649978	1374.0
Cre02.g078600	g13737	0.0227182537263622	0.2897519536493768	1130.0
Cre02.g078650	g13739	0.0834192263326682	0.4350928441174124	1552.0
Cre02.g078700	g13740	0.1558665724648321	0.656601553015425	2592.0
Cre02.g078750	g13741	0.1148418015762692	0.713761392610754	1358.0
Cre02.g078777	g5784	1.2011728920023956	None	758.0
Cre02.g078831	g5782	0.2645267293059403	0.6382332880092032	1004.0
Cre02.g078858	g5781	0.0978056373606512	0.36716116898902945	2118.0
Cre02.g078885	g5780	0.0549835515364341	0.33443564766700545	3518.0
Cre02.g078939	g5777	0.0223272301737482	0.35967981019641465	1670.0
Cre02.g078950	g5775	0.1575955572226077	0.5511026234123597	2146.0
Cre02.g078966	g5776	0.0396153839073689	0.30550464217688594	2397.0
Cre02.g079000	g5774	0.0572983646201468	0.5358284275266202	1300.0
Cre02.g079050	g5773	0.2988094501035495	0.653355575359081	1872.0
Cre02.g079150	g5772	0.220561226863453	0.6541194768393995	1843.0
Cre02.g079200	g5771	0.0172279929296917	0.5221574775678685	619.0
Cre02.g079250	g5770	0.1695722893857406	0.6448956297659316	1638.0
Cre02.g079300	g5769	0.0083301134002426	0.23913797645354495	1293.0
Cre02.g079351	g5767	0.1076091866091188	0.5425795608953583	3117.0
Cre02.g079450	g5766	0.1679686614827895	0.4852035101582093	2344.0
Cre02.g079500	g5765	0.1759275039256405	0.6169767735023509	2597.0
Cre02.g079550	g5764	0.0307271888281828	0.40113318422393973	2554.0
Cre02.g079600	g5763	0.0185194594427786	0.29346035483715593	1233.0
Cre02.g079650	g5762	0.1381035657902643	0.7717991654784067	1680.0
Cre02.g079700	g5761	0.0208904774821837	0.2653146802956403	953.0
Cre02.g079750	g5760	0.137731005405766	0.585015775756738	5794.0
Cre02.g079800	g5759	0.0502580327122201	0.32648855344338423	450.0
Cre02.g079850	g5758	0.2062591647830469	0.7195536507273204	2621.0
Cre02.g079926	g5755	0.1661331734177432	1.0857598583916632	3436.0
Cre02.g080050	g5754	0.3498925413814962	0.7311940748400549	1454.0
Cre02.g080100	g5752	0.1685252385018457	0.506332577293702	2923.0
Cre02.g080150	g5751	0.1573558889805683	0.6299312356389368	3142.0
Cre02.g080200	g5750	0.024299409807163	0.11453433860727491	2118.0
Cre02.g080250	g5749	-0.0	0.21576155433883568	285.0
Cre02.g080300	g5748	0.1479801936531771	0.5956104571064615	4305.0
Cre02.g080350	g5747	0.0575877549560398	0.3955898139198619	2790.0
Cre02.g080400	g5746	0.0660426415433871	0.3719249801619862	1356.0
Cre02.g080450	g5745	0.1354477493350858	0.5928813070476616	7055.0
Cre02.g080500	g5744	0.0809740111142487	0.3978559897709423	2153.0
Cre02.g080550	g5743	0.2821154010509152	0.6544515276538678	3894.0
Cre02.g080600	g5742	0.0375461438029429	0.27153220999341476	2002.0
Cre02.g080650	g5741	0.0301774069107976	0.19493621280849954	2404.0
Cre02.g080700	g5740	0.0062467825991071	0.21362784023966225	1925.0
Cre02.g080750	g5738	0.1570353663945523	0.46074791066856446	4898.0
Cre02.g080800	g5737	0.0996725050998237	0.5429391294200242	2188.0
Cre02.g080850	g5736	0.1105488447824787	0.49747066305769816	885.0
Cre02.g080900	g5735	0.0355516791709379	0.33351436594608436	670.0
Cre02.g080950	g5734	0.0172918322249443	0.3137763847080541	1090.0
Cre02.g081000	g5733	0.2681257866757784	0.9328457238844555	812.0
Cre02.g081050	g5732	0.0708946301190871	0.2218840373182064	1577.0
Cre02.g081100	g5731	0.1110115750897498	0.6471241150120409	1013.0
Cre02.g081176	g5730	0.1150776397285015	0.5608778001424242	1187.0
Cre02.g081200	g5728	0.0825521240914512	0.3849134770534579	1061.0
Cre02.g081250	g5727	0.0811601884801745	0.36185490688134253	2049.0
Cre02.g081300	g5726	0.2001211771264313	0.6092342898324604	1456.0
Cre02.g081350	g5725	0.2485178519658318	0.6802628213166194	1515.0
Cre02.g081400	g5724	0.1230152943086626	0.48042702336002857	1753.0
Cre02.g081450	g5723	0.138663971668155	0.4901230657168535	1114.0
Cre02.g081500	g5722	0.0442933122327008	0.3954145751562502	1007.0
Cre02.g081550	g5721	0.0292244764000377	0.4217306847008506	461.0
Cre02.g081600	g5720	0.0465593756455719	0.3223676639551536	1088.0
Cre02.g081650	g5719	0.0713473029029363	0.22516426160428127	2039.0
Cre02.g081700	g5718	0.2268050291407628	0.633468046502101	1425.0
Cre02.g081750	g5717	0.2715158036408743	1.154193096079832	380.0
Cre02.g081800	g5716	0.1325473076461326	0.5716050390351726	6754.0
Cre02.g081850	g5715	0.0804093437171753	0.4787974993414026	1763.0
Cre02.g081900	g5714	0.1602630954410808	0.6709305147940654	2453.0
Cre02.g081950	g16308	0.4306438766416559	1.1159072722803136	4210.0
Cre02.g082000	g5712	0.1262014210297824	0.6395829946138718	2288.0
Cre02.g082050	g5713	0.1959916575281291	0.6895426024600816	1726.0
Cre02.g082250	g5711	0.0232126845308257	0.3154503991299489	1062.0
Cre02.g082300	g5710	0.0365430871143747	0.30227178998271254	1184.0
Cre02.g082350	g5709	0.2423395934493488	0.7391916751985356	553.0
Cre02.g082450	g5707	0.1129186015379928	0.45575658731693114	2616.0
Cre02.g082500	g5706	0.0188215648894092	0.11414386150644393	415.0
Cre02.g082550	g5705	0.0451029893880024	0.2492193766638787	1986.0
Cre02.g082600	g5704	0.173727280472319	0.6755899090036424	1404.0
Cre02.g082651	g5703	0.2876146510420418	0.7126442126623774	848.0
Cre02.g082700	g5702	0.0597060146665587	0.47622391888290705	1792.0
Cre02.g082750	g5701	0.0256874422823088	0.1468084328445715	299.0
Cre02.g082825	g5700	0.0221117644233803	0.27180421398578813	1335.0
Cre02.g082900	g5699	0.1955804687088231	0.5390570458116819	2346.0
Cre02.g082950	g5698	0.1983094240686037	0.5181141681002657	1561.0
Cre02.g083000	g5697	0.1990737793941936	0.45752420538707916	1736.0
Cre02.g083050	g5696	0.0990106916882496	0.6064794483523297	1608.0
Cre02.g083065	g5695	0.0533822088509212	0.35068420010705026	1627.0
Cre02.g083100	g5694	0.132759360745641	0.5383798448627377	801.0
Cre02.g083180	g5693	0.3894433494681913	0.9616906700085999	4056.0
Cre02.g083300	g5692	0.1293020436110283	0.7096077712678771	1447.0
Cre02.g083354	g5691	0.0681556672054437	0.37487425230346416	2579.0
Cre02.g083400	g5690	0.2354165728644535	0.7380721216178059	2163.0
Cre02.g083450	g5689	0.190994184752815	0.6423541774974336	1863.0
Cre02.g083500	g5688	0.1510880450272125	0.5824712152773857	1899.0
Cre02.g083600	g5687	0.0348449761480493	0.37232766473541823	1190.0
Cre02.g083650	g5686	0.0317507728699205	0.3534123642532086	585.0
Cre02.g083700	g5685	0.3245273303090981	0.7742172343027779	4486.0
Cre02.g083800	g5683	0.0126053387372859	0.27397429978712223	1081.0
Cre02.g083850	g5682	0.0651595816239311	0.3838669746162443	1074.0
Cre02.g083900	g5681	0.1281293819552922	0.5145600100026397	4742.0
Cre02.g083950	g5680	0.0104713742863264	0.14942852284549152	888.0
Cre02.g084000	g5679	0.0127121687353299	0.11029006346737247	361.0
Cre02.g084050	g5678	0.0287575163982355	0.35223250034968145	975.0
Cre02.g084100	g5677	0.0732815049977826	0.5134773681690276	761.0
Cre02.g084150	g5676	0.1182277077447151	0.43893073316691417	9385.0
Cre02.g084200	g5674	0.1336355730959424	0.8453892458341243	748.0
Cre02.g084250	g5672	0.0588537115811214	0.5499106298676235	1688.0
Cre02.g084300	g5671	0.0493779744661062	0.7027282028337702	867.0
Cre02.g084350	g5670	0.053248162304497	0.2768230979529672	1008.0
Cre02.g084400	g5669	0.026824495259347	0.4835210978804988	1117.0
Cre02.g084450	g5668	0.025502456926045	0.5689803644404742	1000.0
Cre02.g084500	g5667	0.5135725050870359	0.8852609276000992	3318.0
Cre02.g084550	g5666	0.0677355342860219	0.41142446381162834	616.0
Cre02.g084600	g5665	0.1064176423048328	0.6005833835642331	964.0
Cre02.g084650	g5662	0.0333388219281253	0.27451753204265067	4086.0
Cre02.g084700	g5661	0.0864264476831885	0.4573986240976367	1679.0
Cre02.g084750	g5660	0.0391628114865857	0.5524513573546732	2315.0
Cre02.g084800	g5659	0.0242265007034926	0.32289680757853545	1220.0
Cre02.g084850	g5658	0.3351692059042366	0.6981419675888045	2107.0
Cre02.g084900	g5657	0.1669193660153086	0.6788229441010281	1955.0
Cre02.g084950	g5656	0.0261749574292544	0.4408399986765892	958.0
Cre02.g085000	g5655	0.0783252418036013	0.5044824002716785	4192.0
Cre02.g085050	g5654	0.1344019621694678	0.7420878895884662	4056.0
Cre02.g085100	g5653	0.0933125164331024	0.6404650942492047	2425.0
Cre02.g085150	g5652	0.2690698403867064	0.8080011676656187	4239.0
Cre02.g085200	g5651	0.2209388576089906	0.7642686380623218	820.0
Cre02.g085257	g5650	0.0981297007191083	0.4408399986765892	1848.0
Cre02.g085450	g5649	0.0276784177015882	0.1978609432838532	1077.0
Cre02.g085550	g5648	0.0549293717763018	0.9677806794308634	722.0
Cre02.g085600	g5647	0.2235044668450626	0.9110133449406477	744.0
Cre02.g085650	g5646	0.0473011365969389	0.9105938818424654	917.0
Cre02.g085701	g5643	0.221468522749459	0.9136180794884192	2526.0
Cre02.g085750	g5642	0.157735068558306	0.8449102994997477	1840.0
Cre02.g085850	g5640	0.0951054031159296	0.6408516901201151	1516.0
Cre02.g085900	g5639	0.0300514633068286	0.4439879571280942	980.0
Cre02.g085950	g5638	0.0868835866845244	0.6950715238060877	696.0
Cre02.g086050	g5637	0.0706008005364846	0.5198603854199589	1447.0
Cre02.g086076	g5636	0.1399394666853091	0.6623194968484196	1544.0
Cre02.g086100	g5635	0.0927822407445171	0.5509851836000236	439.0
Cre02.g086150	g5634	0.1483572201786487	0.7166335837705773	3107.0
Cre02.g086250	g5632	0.0776327822772486	0.46368440429012053	1258.0
Cre02.g086300	g5631	0.0751004593188657	0.4087923997216759	3235.0
Cre02.g086400	g16329	0.0930222923576628	0.468738396846737	1257.0
Cre02.g086500	g5630	0.0789553362207564	0.7134656804334384	669.0
Cre02.g086550	g5629	0.1078386286465381	0.48692655633641674	1734.0
Cre02.g086600	g5628	0.0641928384408117	0.3605163970093138	1456.0
Cre02.g086650	g5627	0.0443280295182782	0.37904034985128926	3574.0
Cre02.g086700	g5626	0.0343263138416855	0.40179772720954937	2385.0
Cre02.g086750	g5625	0.0708601174759494	0.5302627713180719	1286.0
Cre02.g086800	g5623	0.1559505994880107	0.7524765816478386	2125.0
Cre02.g086850	g5621	0.1237366955382343	0.7311443145189169	802.0
Cre02.g086887	g5620	0.049972226002717	0.410014928373481	6898.0
Cre02.g087000	g5619	0.137424440640255	0.6270705654473598	6487.0
Cre02.g087050	g5618	0.0860036534248123	0.5088307748776876	1667.0
Cre02.g087100	g5617	0.0914062964446906	0.5075506131889614	1941.0
Cre02.g087150	g5616	0.1295026519705216	0.5424751640479747	1712.0
Cre02.g087200	g5615	0.1043346018470383	0.6268226083209053	5241.0
Cre02.g087250	g5614	0.1214769959587921	1.0891892466837663	483.0
Cre02.g087300	g5613	0.0684825549016403	0.6187409667799203	980.0
Cre02.g087350	g5612	0.2306706698450946	0.6771507836565109	2161.0
Cre02.g087400	g5611	0.4783478141075851	1.2070784343255752	1247.0
Cre02.g087450	g5610	0.0461300337527783	0.6354733952904027	1271.0
Cre02.g087600	g5608	0.0514681744485577	0.2635484151284164	3253.0
Cre02.g087633	g5600	0.368962439902894	0.8860636442642567	2693.0
Cre02.g087700	g5598	0.0653652411439105	0.48958104395216845	971.0
Cre02.g087750	g5597	0.1176785578573735	0.6186873436433014	2143.0
Cre02.g087800	g5596	0.2047430482450063	0.8368905713269618	2257.0
Cre02.g087950	g5592	0.0377370289159261	0.28757105779607656	2894.0
Cre02.g088000	g5591	0.0083241698010366	0.23106820806224104	903.0
Cre02.g088050	g5589	0.0946527943306718	0.4488829711988209	1022.0
Cre02.g088100	g5588	0.0493408054035023	0.3644042352674052	1633.0
Cre02.g088200	g5587	0.03909679907621	0.20465023999998025	1580.0
Cre02.g088250	g5586	0.0854926780632654	0.5026437834476698	1956.0
Cre02.g088300	g5585	0.1382927139481371	0.5621709523800276	1355.0
Cre02.g088350	g5584	0.1887704511951204	0.5814844354525767	3481.0
Cre02.g088400	g5583	0.0492714444490461	0.5210350136945177	1037.0
Cre02.g088450	g5581	0.1847974696785514	0.703075629775046	6012.0
Cre02.g088500	g5580	0.1105016098729898	0.5579060280522027	1491.0
Cre02.g088551	g5578	0.2815318079450054	0.7206214397287926	1469.0
Cre02.g088600	g5577	0.0223064768990531	0.2071563132399114	1791.0
Cre02.g088651	g5575	0.2079789444641644	0.4930969823889164	2299.0
Cre02.g088700	g5573	0.151073363829422	0.6861683636397988	1326.0
Cre02.g088750	g5571	0.0372399391512714	0.3012735063084404	14502.0
Cre02.g088800	g5570	0.0334955781205656	0.6354733952904027	859.0
Cre02.g088850	g5569	0.006564593332196	0.31212029791868434	461.0
Cre02.g088900	g5568	0.0138973287208706	0.13326088292808927	887.0
Cre02.g088950	g5567	0.1255636134685347	0.4107539228639677	1017.0
Cre02.g089050	g5566	0.1544277563252242	0.6293258198872688	3407.0
Cre02.g089100	g5565	0.022374540637009	0.20541656273958386	1501.0
Cre02.g089150	g5564	0.0477097677124711	0.3944518510218299	2363.0
Cre02.g089200	g5563	0.1437769479555556	0.4606009248162639	2653.0
Cre02.g089311	g1975	0.1134792957712702	0.46670463072996615	1667.0
Cre02.g089350	g1974	0.338360431173254	0.9269523596484964	5907.0
Cre02.g089450	g1971	0.167269266997842	0.6909191491200024	1072.0
Cre02.g089608	g1960	0.0998048967714705	0.5538482595020677	4939.0
Cre02.g089750	g1963	0.2613278361561424	0.6719255821283294	4569.0
Cre02.g089800	g1964	0.2517040528179846	0.8678906920939251	1921.0
Cre02.g089850	g1965	0.0995869570217111	0.4941855066882772	1389.0
Cre02.g089900	g1967	0.0664418093484355	0.46950590829173744	1018.0
Cre02.g089950	g1968	0.0192565135051726	0.5798924161751112	401.0
Cre02.g090000	g1959	0.2095794286650519	0.6610014907423553	6864.0
Cre02.g090050	g1958	0.1390735576577792	0.5088307748776876	1688.0
Cre02.g090100	g1957	0.1219310953943401	0.5116890983661588	1086.0
Cre02.g090150	g1956	0.0295120040914107	0.46653844415716145	952.0
Cre02.g090350	g1952	0.1971547100700983	0.6983547469616659	3367.0
Cre02.g090400	g1951	0.097473531094685	0.5601617146882107	1130.0
Cre02.g090451	g1819	0.1695667961579749	0.4635346197489237	2721.0
Cre02.g090500	g1818	0.1955215200860037	0.6877162222882633	3519.0
Cre02.g090550	g1817	0.2305786129053393	0.7360928973880847	3116.0
Cre02.g090600	g1816	0.064123029118811	0.43216938187578213	1480.0
Cre02.g090689	g1815	0.2565885594104187	0.5765473962944642	1526.0
Cre02.g090750	g1813	0.2670622896220599	0.7263215548599534	1739.0
Cre02.g090850	g1809	0.0369849851553792	0.32624809175488634	2934.0
Cre02.g090900	g1808	0.1491969698952114	0.7398193559549125	1036.0
Cre02.g090950	g1807	0.2829391402147648	0.8297958218326236	10847.0
Cre02.g091000	g1806	0.1448577116386009	0.63727007229875	2989.0
Cre02.g091050	g1804	0.0156255651771315	0.2425091673673416	1155.0
Cre02.g091100	g1803	0.007537751890126	0.018237980738029767	609.0
Cre02.g091150	g1802	0.0309322189005368	0.3812956670824391	3034.0
Cre02.g091193	g1801	0.1018511558692963	0.6544918469829639	362.0
Cre02.g091200	g1800	0.0609365450214839	0.47267501636203196	1519.0
Cre02.g091400	g1799	0.2049812146101062	0.5787028838083852	4007.0
Cre02.g091450	g1798	0.1018511558692963	0.46710088706041586	1212.0
Cre02.g091500	g1797	0.1221425327109451	0.6507690739929554	12238.0
Cre02.g091550	g1796	0.100775372753939	0.47850481641085907	700.0
Cre02.g091650	g1794	0.2452451195000019	0.7162161634175176	2147.0
Cre02.g091700	g1793	0.0222857621719166	0.12848420346418896	1654.0
Cre02.g091750	g1792	0.1403161077722116	0.6078013609641222	2188.0
Cre02.g091850	g1791	0.069187300238414	0.42616960428571915	1081.0
Cre02.g091900	g1789	0.0452299546732433	0.3364115206833571	3210.0
Cre02.g092000	g1788	0.0841512193636411	0.3713079500983886	2134.0
Cre02.g092076	g1787	0.4249383429386371	1.1044797079981719	12481.0
Cre02.g092100	g1786	0.0472936019753526	0.611614524564142	366.0
Cre02.g092150	g1785	0.0454684663623261	0.38778175504322954	1317.0
Cre02.g092200	g1784	0.1605446223759005	0.5789270408326607	2784.0
Cre02.g092250	g1783	0.1334840018929274	0.6354733952904027	1479.0
Cre02.g092284	g1782	0.04442752240619	0.4293893945784979	790.0
Cre02.g092350	g1780	0.0231760013431309	0.2702585046207711	1465.0
Cre02.g092400	g1779	0.0689107138721896	0.4257388173697974	1581.0
Cre02.g092451	g1778	0.0788980276599757	0.8645096324537891	354.0
Cre02.g092500	g1777	0.0188910265232074	0.34557641003348916	3552.0
Cre02.g092550	g1776	0.0791410944355842	0.4452323977611238	2331.0
Cre02.g092600	g1775	0.0487481192957683	0.5762779513481497	1031.0
Cre02.g092650	g1774	0.0500185308740041	0.7463037072954519	282.0
Cre02.g092700	g1773	0.0198895116961674	0.4047195190967413	1488.0
Cre02.g092750	g1772	0.1886243509487904	0.6899675937281439	4815.0
Cre02.g092800	g1771	0.0902529865961101	0.8065165698778818	448.0
Cre02.g092850	g1770	0.0026431745418973	0.41405143672502986	581.0
Cre02.g092900	g1768	0.0076433782546412	0.27933550430961807	1579.0
Cre02.g092950	g1767	0.1104506372516394	0.6971519689681318	834.0
Cre02.g093300	g10307	0.060988297619369	0.5229228641544871	2251.0
Cre02.g093350	g10306	0.0911993790881643	0.6043176742020812	1115.0
Cre02.g093401	g10305	0.3496462157367827	0.7347452593550584	924.0
Cre02.g093450	g10304	0.0344393356985876	0.43277540484439303	1098.0
Cre02.g093500	g10303	0.0936965690979764	0.6416146783249213	2871.0
Cre02.g093600	g10302	0.1176992420918513	0.8089587164710801	876.0
Cre02.g093650	g10301	0.0397683512311652	0.3887583421350136	433.0
Cre02.g093700	g10300	0.0457172756345305	0.45324602223919563	4031.0
Cre02.g093750	g10299	0.066735783564508	0.5198603854199589	1396.0
Cre02.g093850	g10297	0.1021618843727231	0.6350565838868302	7143.0
Cre02.g093900	g10296	0.1321026606882723	0.5825341941794906	1052.0
Cre02.g093950	g10295	0.0610759137701917	0.39973382130534296	1066.0
Cre02.g093975	g10294	0.1762884667973708	0.8162668413756904	5438.0
Cre02.g094050	g10293	0.2977909721996759	0.8984478674024803	3720.0
Cre02.g094100	g10292	0.0634100574140536	0.48340461112092636	1391.0
Cre02.g094150	g10291	0.1304697513501199	0.952909662825365	3202.0
Cre02.g094200	g10290	0.1797263562827444	0.7749622058067904	2015.0
Cre02.g094250	g10289	0.0615665710124318	0.5266477620598975	1271.0
Cre02.g094300	g10288	0.0208874258982081	0.43106787345883896	1629.0
Cre02.g094350	g10287	0.0450850265095729	0.313902892256638	1462.0
Cre02.g094400	g10286	0.1640343164604826	0.5736293317620463	982.0
Cre02.g094450	g10285	0.0936957775625507	0.37120238320399246	2254.0
Cre02.g094500	g10284	0.0345683304002002	0.6354733952904027	230.0
Cre02.g094551	g10283	0.4946646949033944	1.262659413440867	5151.0
Cre02.g094600	g10282	0.142312824075829	0.4919219324466143	7464.0
Cre02.g094650	g10281	0.178779042060121	0.6174402582905733	1566.0
Cre02.g094750	g8247	0.4049654225167608	0.8537644629882177	1600.0
Cre02.g094850	g8244	0.3725883221507913	0.9384935551083571	2658.0
Cre02.g094900	g8243	0.1611881220975817	0.603829565947755	4087.0
Cre02.g095000	g8242	0.0652585327422223	0.9149798592542829	419.0
Cre02.g095050	g8241	0.1965244833756975	0.6571512049271645	2516.0
Cre02.g095100	g8240	0.0440224147463932	0.6517783852677073	644.0
Cre02.g095150	g8239	0.0743155819037897	0.3685636529623612	3017.0
Cre02.g095200	g8238	0.0970443030255587	0.5437850471737151	2421.0
Cre02.g095250	g8237	0.2963787118436567	0.7051554511374969	29726.0
Cre02.g095300	g8223	0.2835900288736341	0.8810143660691941	3882.0
Cre02.g095350	g8224	0.1236727889270568	0.36577740475885245	1305.0
Cre02.g095400	g8227	0.0370674569511018	0.47088156161413386	850.0
Cre02.g095450	g8228	0.1222209821320598	0.5185246771417128	859.0
Cre02.g095500	g8229	0.1596671227491877	0.5239699847434283	1618.0
Cre02.g095600	g8230	0.138027459715243	0.4452323977611238	1244.0
Cre02.g095650	g8231	0.1518780586494161	0.5248062347139195	1569.0
Cre02.g095700	g8232	0.1044427645238915	0.43595796353745153	1166.0
Cre02.g095750	g8233	0.2098855280641472	0.564252038962707	1886.0
Cre02.g095800	g8234	0.0873469161071636	0.5741502903467499	2135.0
Cre02.g095850	g8235	0.0959414855905006	0.643996214278139	1321.0
Cre02.g095900	g8236	0.0431601290862848	0.4374880377898665	3997.0
Cre02.g095950	g8222	0.3123637507779152	0.8340005611363851	8580.0
Cre02.g096000	g8221	0.0379187743453879	0.32921533339665626	1837.0
